article_id,title,lunar_date,text_kor,text_han
kxa_10806005_001,5차의 기우제를 종묘에서 행하다,1842-06-05L0,5차(五次)의 기우제를 종묘(宗廟)에서 행하였다.,○壬午/行五次祈雨祭于宗廟。 
kxa_10207015_001,혼전에서 주다례를 행하다,1836-07-15L0,임금이 친히 혼전(魂殿)에서 주다례를 행하였다.,○丙申/上親行晝茶禮于魂殿。 
kxa_10103030_001,경현당에서 권강하다,1835-03-30L0, 경현당 에서 권강하였다.,"○己丑/勸講于<index num=""1923743_0"" sort=""K"" type=""지명"">景賢堂</index>。 "
kxa_10109029_003,홍치규를 사간원 대사간으로 삼다,1835-09-29L0, 홍치규(洪穉圭) 를 사간원 대사간으로 삼았다.,"○以<index num=""1924114_0"" ref=""M_0026245"" sort=""K"" type=""이름"">洪穉圭</index>爲司諫院大司諫。 "
kxa_10505002_001,서기순을 이조 참판으로 삼다,1839-05-02L0, 서기순(徐箕淳) 을 이조 참판(吏曹參判)으로 삼았다.,"○丙申/以<index num=""1926348_0"" ref=""M_0002787"" sort=""K"" type=""이름"">徐箕淳</index>爲吏曹參判。 "
kxa_11506006_002,약원에서 모두 입직하다,1849-06-06L0,약원에서 모두 입직하였다.,○藥院幷直。 
kxa_10508014_001,희정당에서 진강하다,1839-08-14L0, 희정당 에서 진강하였다.,"○丁丑/進講于<index num=""1926581_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10806005_003,대신과 비국 당상을 인견하여 수한을 막기 위한 근본적인 대책을 세우다,1842-06-05L0,"임금이 희정당(熙政堂) 에 나아가 대신(大臣)과 비국(備局) 당상(堂上)을 인견하였다. 영의정 조인영(趙寅永) 이 아뢰기를, ""수한(水旱)이 오는 것은 실로 기수(氣數)에 관계되는 것으로서 다 인사(人事)로 말미암아 부른 것이라고는 이를 수 없으나, 그 국가 비용의 과다함을 억제하고 부족함을 보충 구제하는 방법과 같은 것은 또 인력(人力)을 다하지 않으면 안됩니다. 대저 그런 뒤에야 농사는 시기를 어기지 않고, 백성은 식량이 궁핍하지 않을 것이니, 곧 성인(聖人)의 이른 바, 수(水)·화(火)·금(金)·목(木)·토(土)·곡(穀)은 오직 닦는 자인 것입니다. 비록 우리 나라의 전례(典例)로써 말하더라도 그 농사 일에 긴절하였었는데 예전에 몹시 금하던 것이 지금에 모두 이폐(弛廢)된 것은 대개 네 조목이 됩니다. 그 첫 번째는 이앙(移秧)을 금(禁)하는 것입니다. 수원(水源)이 풍족한 땅은 옮겨 꽂는 것의 여부(與否)가 본시 우양(雨暘)에 관계되지 않으니, 아닌게 아니라 제초(除草)하는 역사를 크게 감(減)하였습니다만, 토품(土品)이 높고 건조하며, 샘 줄기가 얕고 짧은 것과 같은 데 이르러서는 단지 건파(乾播)하고 물을 주는 것이 옳으며, 한결 같이 모내기를 하는 것은 마땅하지 않은데도 그 게으르고 요행만을 바라는 무리가 거개 김매는 노력을 꺼리고 오직 비가 내리는 것만을 바랍니다. 4, 5월 사이에 혹시 한 달 동안 극심한 가뭄을 만나면 문득 들 전체가 황폐하는 까닭으로 전에도 이 금법이 있어 영갑(令甲)에 실려 있는데도 등한히 하고 살펴 신칙하지 않음이 이내 습속(習俗)이 되어 비록 기근(饑饉)을 만나더라도 뉘우칠 줄 모르니, 어찌 통탄하지 않겠습니까? 그 두 번째는 사사로이 도살(屠殺)하는 것을 금하는 것입니다. 소를 기르는 것이 농정(農政)에 관계됨이 어떠하기에, 근래에는 법으로 마련된 금제(禁制)가 곳곳마다 흔적도 없어져 읍(邑)에는 반드시 푸줏간이 있고, 저자에는 반드시 백정[居漢]이 있어 가게에서 값을 매겨 판매하는 무리가 우적(牛賊)과 체결하고 셈을 한데 묶어 값을 주고서 그 이익을 나누기까지 하니, 기찰(譏察)하여 잡아도 도둑질하는 근원을 금할 수 없고, 번식함이 재살(宰殺)하는 수효를 감당하지 못하여, 세월이 갈수록 모손(耗損)되어 밭 갈고 김 매는 시기를 잃으며, 심지어는 혹 소 한 마리에 백금(百金)의 값을 부르기도 하는데, 이는 일찍이 드물게 들었던 일입니다. 먼저 이 금법을 따라 거듭 엄하게 밝힌 뒤에야 거의 농사에 힘쓰고 경작을 권면하는 요령이 될 수 있을 것입니다. 그 세 번째는 산 중턱[山腰]에 화전(火田) 일구는 것을 금하는 것입니다. 따비밭을 일구기 위해 불사르는 자가 날로 들어가서 거의 모두가 초목이 없이 깨끗하여 관방(關防)에는 숲[林藪]의 막힘이 없고, 두메[山峽]에는 재목(材木)으로 쓸 나무가 없으니, 진실로 대단히 민망하고 통탄할 일입니다. 그런데 벌거숭이 산이 되었으므로 위로는 운기(雲氣)가 일지 않고, 아래로는 샘의 근원이 불어나지 않는지라, 증발하여 패택(沛澤) 022) 을 이루지 못하니, 이것은 실로 가뭄을 애통하게 여기는 한 가지 단서가 됩니다. 그리고 가물면 골짜기에 흐르는 물이 끊기어 관개(灌漑)의 이로움을 잃고, 장마가 지면 사석(沙石)이 무너져서 메우고 막히는 피해를 입는지라, 이리하여 법전(法典)에 금령을 세운 것입니다. 진실로 그런 것이 아니라면, 어찌 허다하게 곡식을 생산하는 전토를 버려서 이 백성의 식량을 되게 하지 않겠습니까? 옛사람이 일을 만들 때는 거의 모두가 먼 후일을 도모하여 경영하였는데, 지금 사람은 모든 일이 구차하고 간략하여 오직 눈 앞의 일만을 계획하는 까닭으로 이와 같은 일을 한결같이 버려 두고 다시는 지극히 말하는 자가 있지 않으니, 이는 아마도 법을 제정한 본의(本意)가 아닐 것입니다. 그 네 번째는 방죽 안[堤內]에서 기간(起墾)하는 것을 금하는 것입니다. 방죽을 쌓는 것은 저수(儲水)하기 위함이고, 물을 모아 두는 것은 가뭄을 대비하기 위함입니다. 진실로 개울을 소통시키고 치기를 법(法)과 같이 하고, 물을 모우고 줄이는 것을 때를 맞추어 하게 하면, 방죽 아래의 논·밭두둑[疇隴]이 모두 비옥하게 될 것이니, 어찌 말라 죽고 실임(失稔)하는 우려가 있겠습니까? 그런데 백성이 무지하여 구차하게 지척(咫尺)의 땅만을 도모하여, 금년에는 모경(冒耕) 023) 하고 명년에는 침계(侵界) 024) 하여 방죽 물이 다 말라서 한갓 한 사람의 사유물로 돌아가 마침내는 천묘(千畝)의 농지에 해를 끼칩니다. 말과 생각이 여기에 미치니 어찌 한심(寒心)하지 않겠습니까? 이제 앙진(仰陳)한 이 4개 조목은 모두가 국전(國典)에 실려 있는 것에 관계되고 신의 억견(臆見)이 아닙니다. 그런데 만약 이 금법을 신명(申明)하는 것을 현금의 황급(遑汲)한 상황만을 구제하는 것이라고 이른다면, 비유하건대 목마른 뒤에 우물을 파는 것과 같아서 급한 일을 구제하지 못할 것이나, 진실로 주군(州郡)의 수령으로 하여금 확실하게 이 금법을 알게 하여 후래(後來)를 예비하는 방도를 삼게 하면, 시행한 지 1년에는 반드시 1년의 효험이 있고, 시행한 지 2년에는 반드시 2년의 효험이 있을 것이니, 오직 실심(實心)으로 실사(實事)를 행하게 하고 일장(一場)의 한가로운 설화(說話)로 삼지 않는데 있을 뿐입니다. 이러한 뜻으로 말을 만들어서 제도(諸道)·제군(諸君)에 관칙(關飭)하여 조목마다 금단(禁斷)하게 하고, 또한 수령(守令)을 출척(黜陟)하는 정사로 삼으심이 어떻겠습니까?"" 하니, 임금이 말하기를, ""각별히 엄칙(嚴飭)하여 실효가 있도록 하겠다."" 하였다.","○上御<index num=""1928176_0"" sort=""K"" type=""지명"">熙政堂</index>, 引見大臣備局堂上。 領議政<index num=""1928177_0"" ref=""M_0006149"" sort=""K"" type=""이름"">趙寅永</index>曰: ""水旱之來, 實關氣數, 未可謂盡由人事所召, 而若其財成輔相之方, 又不容不備盡人力。 夫然後, 農不愆期, 民不乏食, 卽聖人所謂水火金木土穀惟修者也。 雖以我朝典例言之, 其切於農務, 而昔所痛禁, 今皆弛廢者, 槪爲四條。 其一曰, 移秧之禁也。 水源豐足之地, 移揷與否, 自無關於雨暘, 則未嘗非大減除草之役, 至若土品高燥, 泉脈淺短者, 則只可乾播水付, 不宜一例移秧, 而乃其惰怠僥倖之徒, 擧憚鋤耘之力, 惟懷霑潤之望。 四五月之間, 或値一朔亢旱, 便成全坪荒蕪, 故在前此禁, 載在令甲, 而慢不察飭, 仍作習俗, 雖遇饑饉而莫之悔, 豈不痛哉? 其二曰, 私屠之禁也。 牛畜之關於農政何如, 而挽近法禁, 在在蕩然, 邑必有庖, 場必有屠, 坐肆估販之類, 締結牛賊, 至於計束給價, 以分其利, 譏捕無以禁偸竊之源, 孶息無以當宰殺之數, 歲耗月損, 耒耨失時, 甚或一頭百金之直, 而曾所罕聞。 先從此禁申嚴之後, 庶可爲務農勸耕之要矣。 其三曰, 山腰火田之禁也。 菑燒日入, 擧皆童濯, 關防無林藪之阻, 山峽乏材木之用, 固已萬萬悶歎。 而以其赭山之故, 上而雲氣不興, 下而泉源不滋, 無以蒸成沛澤, 此實爲惜乾之一端。 而旱則谿澗斷絶, 灌漑失利, 潦則沙石崩頹, 塡閼爲害, 所以法典之設禁也。 苟非然者, 何以棄許多生穀之土, 不爲斯民之食乎? 古人作事, 擧皆爲經遠之圖, 而今人則全事苟簡, 惟計目前, 故如此等事, 一向抛置, 無復有語到者, 恐非制法之本意也。 其四曰, 堤內起墾之禁也。 築堤, 所以儲水, 儲水, 所以備旱。 苟使疏濬如法, 滀洩以時, 則堤下疇隴, 俱成膏沃, 豈有乾枯失稔之患? 而小民無知, 苟圖咫尺之地, 今歲冒耕, 明年侵界, 以至於堤水盡涸, 而徒歸一夫之私, 竟貽千畝之害。 言念及此, 寧不寒心? 今此仰陳四條, 俱係國典所載, 非臣臆見。 而若謂之申明此禁, 以救目下遑汲之狀, 則比如臨渴掘井, 無以濟事, 苟使州郡長吏, 的知此禁, 爲來後備豫之方, 則行之一歲, 必有一歲之效, 行之二歲, 必有二歲之效, 惟在以實心行實事, 勿以爲一場閑語話而已。 以此意, 措辭關飭於諸道諸都, 條條禁斷, 亦以爲守令黜陟之政何如?"" 上曰: ""各別嚴飭, 俾有實效。"" "
kxa_10304013_001,봉모당에 나아가 전배하다,1837-04-13L0,임금이 봉모당(奉謨堂) 에 나아가 전배(展拜)하였다.,"○庚申/上詣<index num=""1925143_0"" sort=""K"" type=""지명"">奉謨堂</index>展拜。 "
kxa_10210009_002,정운용을 사헌부 대사헌으로 삼다,1836-10-09L0, 정원용(鄭元容) 을 사헌부 대사헌으로 삼았다.,"○以<index num=""1924775_0"" ref=""M_0005857"" sort=""K"" type=""이름"">鄭元容</index>爲司憲府大司憲。 "
kxa_11212021_001,대신과 비국 당상을 인견하다,1846-12-21L0,임금이 희정당(熙政堂) 에 나아가 대신과 비국 당상을 인견(引見)하였다.,"○壬申/上御<index num=""1930734_0"" sort=""K"" type=""지명"">熙政堂</index>, 引見大臣備局堂上。 "
kxa_10205023_002,희정당에서 별강하다,1836-05-23L0, 희정당 에서 별강하였다.,"○別講于<index num=""1924532_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10208020_004,경주부 등의 수해를 입은 가호에게 휼전을 내리다,1836-08-20L0, 경주부(慶州府) 등의 물에 떠내려갔거나 무너진 가호(家戶)에 휼전(恤典)을 내렸다.,"○給<index num=""1924695_0"" sort=""K"" type=""지명"">慶州</index>等邑漂頹戶, 恤典。 "
kxa_10211011_001,혼전에서 조상식과 주다례를 행하다,1836-11-11L0,임금이 친히 혼전에서 조상식과 주다례를 행하였다.,○庚寅/上親行朝上食晝茶禮于魂殿。 
kxa_10402005_001,희정당에서 소대하다,1838-02-05L0, 희정당 에서 소대(召對)하였다.,"○丁未/召對于<index num=""1925599_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10404105_001,희정당에서 진강하다,1838-04-05L1, 희정당 에서 진강하였다.,"○丙子/進講于<index num=""1925756_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10505001_001,정원용을 예조 판서로 삼다,1839-05-01L0, 정원용(鄭元容) 을 예조 판서(禮曹判書)로 삼았다.,"○乙未/以<index num=""1926347_0"" ref=""M_0005857"" sort=""K"" type=""이름"">鄭元容</index>爲禮曹判書。 "
kxa_10701015_002,조병헌을 이조 참의로 삼다,1841-01-15L0, 조병헌(趙秉憲) 을 이조 참의로 삼았다.,"○以<index num=""1927578_0"" ref=""M_0006049"" sort=""K"" type=""이름"">趙秉憲</index>爲吏曹參議。 "
kxa_11302016_002,입격한 유생을 소견하다,1847-02-16L0, 희정당(熙政堂) 에서 입격(入格)한 유생(儒生)을 소견(召見)하였다.,"○召見入格儒生于<index num=""1930842_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_11311007_002,구대한 삼사를 모두 체차하라고 명하다,1847-11-07L0,구대(求對)한 삼사(三司)를 모두 체차(遞差)하라고 명하였다.,"○命求對三司, 竝遞差。 "
kxa_10104008_001,빈전에서 조전을 행하다,1835-04-08L0,임금이 친히 빈전(殯殿)에서 조전(朝奠)을 행하였다.,○丁酉/上親行朝奠于殯殿。 
kxa_10112012_001,희정당에서 소대하다,1835-12-12L0, 희정당 에서 소대하였다.,"○丙寅/召對于<index num=""1924227_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10205010_002,희정당에서 별강하다,1836-05-10L0, 희정당 에서 별강하였다.,"○別講于<index num=""1924491_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10410026_001,희정당에서 진강하다,1838-10-26L0, 희정당 에서 진강하였다.,"○甲午/進講于<index num=""1926029_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_11410024_001,성정각에서 소대하다,1848-10-24L0, 성정각(誠正閣) 에서 소대(召對)하였다.,"○甲子/召對于<index num=""1931872_0"" sort=""K"" type=""지명"">誠正閣</index>。 "
kxa_10209015_002,희정당에서 권강하다,1836-09-15L0, 희정당 에서 권강하였다.,"○勸講于<index num=""1924744_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_11110015_002,중희당에서 소대하다,1845-10-15L0, 중희당(重熙堂) 에서 소대(召對)하였다.,"○召對于<index num=""1929905_0"" sort=""K"" type=""지명"">重熙堂</index>。 "
kxa_11110015_001,지하에서 월식이 있다,1845-10-15L0,"달에 월식이 있었는데, 월식은 지하(地下)에 있었다.","○癸卯/月有食之, 食在地下。 "
kxa_10101020_002,경현당에서 소대하다,1835-01-20L0, 경현당 에서 소대하였다.,"○召對于<index num=""1923614_0"" sort=""K"" type=""지명"">景賢堂</index>。 "
kxa_10712014_002,조기영을 함경도 관찰사로 삼다,1841-12-14L0, 조기영(趙冀永) 을 함경도 관찰사로 삼았다.,"○以<index num=""1927992_0"" ref=""M_0006000"" sort=""K"" type=""이름"">趙冀永</index>爲咸鏡道觀察使。 "
kxa_10404127_003,중비로 김조근을 총융사로 삼다,1838-04-27L1,중비(中批)로 김조근(金祖根) 을 총융사(摠戎使)로 삼았다.,"○中批, 以<index num=""1925792_0"" ref=""M_0026266"" sort=""K"" type=""이름"">金祖根</index>爲摠戎使。 "
kxa_11010009_001,납징례를 행하다,1844-10-09L0,임금이 숭정전(崇政殿) 에 나아가 납징례(納徵禮)를 행하였다.,"○壬寅/上御<index num=""1929458_0"" sort=""K"" type=""지명"">崇政殿</index>, 行納徵禮。 "
kxa_10106014_001,희정당에서 권강하다,1835-06-14L0, 희정당 에서 권강하였다.,"○壬寅/勸講于<index num=""1923889_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10905001_001,경모궁에 나아가 재숙하다,1843-05-01L0,임금이 경모궁(景慕宮) 에 나아가 재숙(齋宿)하였다.,"○癸卯/上詣<index num=""1928844_0"" sort=""K"" type=""지명"">景慕宮</index>齋宿。 "
kxa_10107001_001,희정당에서 소대하다,1835-07-01L0, 희정당(熙政堂) 에서 소대(召對)하였다.,"○戊子/召對于<index num=""1923941_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10202007_001,희정당에서 권강하다,1836-02-07L0, 희정당 에서 권강하였다.,"○庚申/勸講于<index num=""1924340_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10408014_001,희정당에서 진강하다,1838-08-14L0, 희정당 에서 진강하였다.,"○癸未/進講于<index num=""1925934_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10504019_001,희정당에서 주강하다,1839-04-19L0, 희정당 에서 주강(晝講)하였다.,"○甲申/晝講于<index num=""1926326_0"" sort=""K"" type=""지명"">熙政堂</index>。 "
kxa_10908025_003,중비로 김흥근을 예조 판서로 삼다,1843-08-25L0,중비(中批)로 김흥근(金興根) 을 예조 판서(禮曹判書)로 삼았다.,"○中批, 以<index num=""1928924_0"" ref=""M_0002072"" sort=""K"" type=""이름"">金興根</index>爲禮曹判書。 "
kxa_11411003_001,경모궁의 동향에 쓸 향축을 친히 전하다,1848-11-03L0,임금이 인정전(仁政殿) 의 월대(月臺)에 나아가 경모궁(景慕宮) 의 동향(冬享)에 쓸 향축(香祝)을 친히 전하였다.,"○癸酉/上詣<index num=""1931909_0"" sort=""K"" type=""지명"">仁政殿</index>               <index num=""1931910_0"" sort=""K"" type=""지명"">月臺</index>, 親傳<index num=""1931911_0"" sort=""K"" type=""지명"">景慕宮</index>冬享香祝。 "
kxa_11506006_010,복하다,1849-06-06L0,복(復) 017) 하였다.,○復。 
kxa_10102016_001,경현당에서 권강하다,1835-02-16L0, 경현당 에서 권강하였다.,"○乙巳/勸講于<index num=""1923667_0"" sort=""K"" type=""지명"">景賢堂</index>。 "
kxa_10303020_002,대조전에서 동뢰연을 행하다,1837-03-20L0,임금이 대조전(大造殿) 에서 동뢰연(同牢宴) 026) 을 행하였다.,"○上行同牢宴于<index num=""1925093_0"" sort=""K"" type=""지명"">大造殿</index>。 "
