article_id,title,lunar_date,text_kor,text_han
kha_10011002_004,양양 부사 황윤원에게 말을 징발하지 말 것을 전교하다,1468-11-02L0,"승정원(承政院)에서 교지(敎旨)를 받들어 양양 부사(襄陽府使) 황윤원(黃允元) 에게 치서(馳書)하기를, ""전자에 너에게 중 학열(學悅) 의 말을 듣고서 말을 징발(徵發)하라고 유시(諭示)하였는데, 지금부터는 다시 그와 같이 하지 말라."" 하였다.","○承政院奉旨馳書于<index num=""0370081_0"" sort=""K"" type=""지명"">襄陽</index>府使<index num=""0370082_0"" ref=""M_0010683"" sort=""K"" type=""이름"">黃允元</index>曰: ""前者諭爾以聽僧<index num=""0370083_0"" ref=""M_0059300"" sort=""K"" type=""이름"">學悅</index>言發馬, 自今勿復爾也。"" "
kha_10011002_005,남이의 역모에 위협당해 따른 자는 처벌하지 않을 것을 효유하게 하다,1468-11-02L0,"의금부(義禁府)에 전지(傳旨)하기를, ""난신(亂臣) 남이(南怡) · 강순(康純) 과 그 도당(徒黨)이 모두 이미 복주(伏誅)되었다. 지금 여당(餘黨) 조숙(趙叔) 과 장용대(壯勇隊)의 맹불생(孟佛生) · 진소근지(陳小斤知) · 이산(李山) 등이 있어서 법망(法網)을 빠져나가서 즉시 천주(天誅)하지 못하였다가 천지(天地)와 조종(祖宗)의 도움에 힘입어서 지금 모조리 체포하여 죽이었다. 그 나머지 위협당해 따른 자는 아울러 모두 다스리지 않겠으나, 다만 신민(臣民)들이 그 사유(事由)을 알지 못하면 혹시 안정되지 못할까 염려하니, 의금부(義禁府)에서 중외(中外)에 효유(曉諭)하라."" 하였다.","○傳旨義禁府曰: ""亂臣<index num=""0370084_0"" ref=""M_0036128"" sort=""K"" type=""이름"">南怡</index>、<index num=""0370085_0"" ref=""M_0000015"" sort=""K"" type=""이름"">康純</index>及其黨, 皆已伏誅。 今有餘黨<index num=""0370086_0"" ref=""M_0055859"" sort=""K"" type=""이름"">趙叔</index>, 及壯勇隊<index num=""0370087_0"" ref=""M_0045752"" sort=""K"" type=""이름"">孟佛生</index>、<index num=""0370088_0"" ref=""M_0068039"" sort=""K"" type=""이름"">陳小斤知</index>、<index num=""0370089_0"" ref=""M_0041017"" sort=""K"" type=""이름"">李山</index>等漏網, 不卽天誅, 賴天地祖宗之佑, 今悉捕誅。 其餘脅從, 竝皆不治, 第念臣民未知其由, 或不安靖, 惟義禁府, 曉諭中外。"" "
kha_10011002_006,역당의 공사에 관련된 신양·윤거신·홍효손 등을 석방하다,1468-11-02L0,명하여 역당(逆黨)의 공사(供辭)에 관련된 사람 신양(辛良) · 윤거신(尹擧莘) · 홍효손(洪孝孫) · 신수무(辛秀武) · 박위(朴葳) · 박무(朴茂) · 최득손(崔得孫) · 홍형로(洪亨老) · 양의금(良衣金) 을 석방하였다.,"○命放逆黨辭連人<index num=""0370090_0"" ref=""M_0048689"" sort=""K"" type=""이름"">辛良</index>、<index num=""0370091_0"" ref=""M_0052247"" sort=""K"" type=""이름"">尹擧莘</index>、<index num=""0370092_0"" ref=""M_0061439"" sort=""K"" type=""이름"">洪孝孫</index>、<index num=""0370093_0"" ref=""M_0048910"" sort=""K"" type=""이름"">辛秀武</index>、<index num=""0370094_0"" ref=""M_0063964"" sort=""K"" type=""이름"">朴葳</index>、<index num=""0370095_0"" ref=""M_0047262"" sort=""K"" type=""이름"">朴茂</index>、<index num=""0370096_0"" ref=""M_0068349"" sort=""K"" type=""이름"">崔得孫</index>、<index num=""0370097_0"" ref=""M_0061425"" sort=""K"" type=""이름"">洪亨老</index>、<index num=""0370098_0"" sort=""M"" type=""이름"">良衣金</index>。 "
kha_10011004_003,대간에서 이합 부자의 죄를 재차 청하니 양근에 유배시키다,1468-11-04L0,"대간(臺諫)에서 상소(上疏)하기를, ""신 등이 근일에 죄인(罪人)을 법대로 처치하자는 일을 가지고 여러 번 천총(天聰)을 번독(煩瀆)하여 4, 5차례에 이르렀으나 마침내 윤허(允許)를 받지 못하여 실망을 이기지 못하고 있습니다. 신 등이 그윽이 생각하건대, 일에는 가볍고 중한 일이 있고, 의(義)에는 크고 작은 것이 있는데, 작고 가벼운 것은 인신(人臣)이 감히 임금의 뜻을 거스르면서 극간(極諫)하지 못하나, 중차대(重且大)한 것은 인주(人主)가 법을 굽혀서 은혜를 펼 수가 없습니다. 지금 이합(李㝓) 의 부자(父子)가 반역의 우두머리이므로, 조종(祖宗)에서 반드시 주살(誅殺)할 바이고 만 백성이 함께 원망하는 바이니, 비단 신 등만이 억지로 떠들기를 그치지 않은 것이 아니라, 정부 대신(大臣)들도 합사(合辭)하여 청(請)합니다. 이른바 나라 사람들도 모두 말하기를, ‘죽일 만한 자라.’고 하는데, 전하께서 사은(私恩)을 온전히 하고자 하여, 다만 직첩(職牒)을 거두니, 오직 족히 징계(懲戒)할 수 없을 뿐만 아니라, 마침내 그 앙앙(怏怏)하고 의구(疑懼)한 마음을 더하게 하여, 환(患)이 장차 헤아리기 어렵게 될 것입니다. 멀리서 보면 성왕(成王)이 관숙(管叔) · 채숙(蔡叔) 189) 을 주살(誅殺)하였던 것이요, 가까이 본다면 세조(世祖) 께서 이용(李瑢) 190) · 이유(李瑜) 191) 를 처치한 것이니, 진실로 종사(宗社)의 대계(大計)를 위해서 그렇게 아니할 수가 없었습니다. 전하께서 어찌 이것을 가지고 세 번이나 생각하십니까? 또 《춘추(春秋)》 의 법에는 난적(亂賊)을 주살(誅殺) 토벌하여 반드시 그 당여(黨與)를 엄하게 다스려서, 그 악(惡)한 자로 하여금 고립(孤立)시키고자 하였는데, 하물며 우두머리 되는 자라고 일컫는 자이겠습니까? 전하께서 이미 그를 전형(典刑)대로 처치하지 아니하고, 또 사역(四域)의 땅에 보내지도 아니한 채 수악(首惡)으로 하여금 연하(輦下)에서 편안히 살도록 하니, 어찌 일국(一國)의 신민(臣民)이 차마 보고 듣고 하겠습니까? 엎드려 바라건대, 전하께서 의(義)로써 사은(私恩)을 결단하여 그 죄를 분명하게 다스려서, 위로는 조종(祖宗)의 말없이 도와 주는 마음을 위로하고, 아래로는 신민(臣民)의 울분(鬱憤)한 정(情)을 통쾌하게 하여 주시면, 종사(宗社)에 심히 다행하고 만세(萬世)에 심히 다행하겠습니다."" 하니, 전지(傳旨)하기를, "" 합(㝓) 은 조금도 의심할 바가 없으나, 난신 적자(亂臣賊子)란 말에 관계되었고, 경들도 또한 여러 번 청하여 마지 아니하니, 외방(外方)에 나가서 거처하게 하겠다."" 하였다. 이윽고 의금부(義禁府)에 전지(傳旨)하여 합(㝓) 과 이내(李徠) 를 양근(楊根) 에 유배(流配)시켰다.","○臺諫上疏曰:                            <quotation>臣等近以罪人置法事, 累瀆天聰, 至于四五, 竟未蒙允, 不勝缺望。 臣等竊惟, 事有輕重, 義有大小。 小而輕者, 人臣不敢忤旨以極諫; 重且大者, 人主不得屈法而伸恩。 今<index num=""0370139_0"" ref=""M_0000722"" sort=""K"" type=""이름"">㝓</index>父子, 反逆之首, 祖宗所必誅, 萬姓所共憝, 非但臣等强聒不已, 政府大臣合辭以請, 所謂國人皆曰可殺者也。 而殿下欲全私恩, 只收職牒, 非惟不足以懲, 適以增其怏怏疑懼之心, 患將難測。 遠則<index num=""0370140_0"" ref=""M_0033720"" sort=""K"" type=""이름"">成王</index>誅<index num=""0370141_0"" ref=""M_0008704"" sort=""A"" sort2=""周"" type=""이름"">管</index>、<index num=""0370142_0"" ref=""M_0033943"" sort=""A"" sort2=""周"" type=""이름"">蔡</index>, 近則<index num=""0370143_0"" ref=""M_0047665"" sort=""K"" type=""이름"">世祖</index>處<index num=""0370144_0"" ref=""M_0042246"" sort=""K"" type=""이름"">瑢</index>、<index num=""0370145_0"" ref=""M_0008617"" sort=""K"" type=""이름"">瑜</index>, 誠爲宗社大計, 不得不爾。 殿下何不以此而三思? 且<index num=""0370146_0"" type=""서명"">《春秋》</index>之法, 誅討亂賊, 必嚴治其黨與, 欲使爲惡者孤也, 況其稱爲首者哉? 殿下旣不置之典刑, 又不逬諸四域, 使首惡安處輦下, 豈一國臣民所忍見聞? 伏望殿下, 以義斷恩, 明致其罪, 上以慰祖宗默佑之心, 下以快臣民憤鬱之情, 宗社幸甚, 萬世幸甚。</quotation>                          傳曰: ""<index num=""0370147_0"" ref=""M_0000722"" sort=""K"" type=""이름"">㝓</index>暫無所疑, 然涉亂賊之言, 卿等亦屢請不已, 令出居于外。"" 已而, 傳旨義禁府, 配<index num=""0370148_0"" ref=""M_0000722"" sort=""K"" type=""이름"">㝓</index>、<index num=""0370149_0"" ref=""M_0008423"" sort=""K"" type=""이름"">徠</index>于<index num=""0370150_0"" sort=""K"" type=""지명"">楊根</index>。 "
kha_10011003_003,도승지 권감이 구언하는 교서를 내릴 것을 청하다,1468-11-03L0,"도승지(都承旨) 권감(權瑊) 이 아뢰기를, ""즉위(卽位)하는 처음에 백관(百官)에게 작(爵)을 내려 주는 것이 예(例)입니다. 지금 또 정난(定難)하였으니, 백관(百官)의 관계(官階)를 더하기를 청합니다. 또 구언(求言) 187) 하는 교서(敎書)를 내리소서."" 하니, 임금이 옳게 여겨 즉시 이조(吏曹)와 병조(兵曹)에 전지(傳旨)하기를, ""이미 보위(寶位)에 올랐고, 또 역적(逆賊)의 당(黨)을 제거했으니, 마땅히 경사스런 은전(恩典)을 펴야 하겠다. 그 은사(恩賜)는 무릇 관(官)에 있는 자에게는 관작(官爵) 1계급을 내려 주고 관계(官階)가 다한 자는 대신 받도록 하라."" 하였다.","○都承旨<index num=""0370118_0"" ref=""M_0000097"" sort=""K"" type=""이름"">權瑊</index>啓曰: ""卽位之初, 賜百官爵, 例也。 今又定難, 請加百官階。 且下求言敎。"" 上然之, 卽傳旨吏、兵曹曰: ""旣登寶位, 又剪逆黨, 宜布慶典。 其賜凡在官者, 爵一階, 階窮者代授。"" "
kha_10011003_005,"호조에서 제관사 관리의 해유를, 주고 받기를 다 끝낸 뒤에 줄 것을 건의하다",1468-11-03L0,"호조(戶曹)에서 아뢰기를, ""여러 관사(官司)의 관리가 체천(遞遷)한 다음에 맡았던 물건들을 신관(新官)이 급급히 그 숫자를 조회(照會)하여 전하여 받지 않아서 허술하기에 이릅니다. 청컨대 이제부터는 모름지기 주고 받기를 다 끝낼 때까지 기다렸다가 바야흐로 녹(祿)을 주도록 허락하되, 군자감(軍資監)· 풍저창(豊儲倉) · 광흥창(廣興倉) 과 같은 여러 관사(官司)는 다만 그 숫자를 조회(照會)하여 열고 닫고서, 지용고(支用庫)에서 교부[交割]하게 하소서."" 하니, 임금이 그대로 따랐다.","○戶曹啓: ""諸司官吏遞遷後所掌之物, 新官不汲汲照數傳授, 以致踈虞。 請自今須待授受已畢, 方許給祿。 如軍資監、<index num=""0370120_0"" sort=""K"" type=""지명"">豊儲</index>ㆍ<index num=""0370121_0"" sort=""K"" type=""지명"">廣興倉</index>諸司, 只照數開閉, 支用庫交割。"" 從之。 "
kha_10011004_001,강원도 관찰사 조근이 빈전에 향을 올리다,1468-11-04L0,강원도 관찰사(江原道觀察使) 조근(趙瑾) 이 빈전(殯殿)에 향(香)을 올렸다.,"○庚申/<index num=""0370122_0"" sort=""K"" type=""지명"">江原道</index>觀察使<index num=""0370123_0"" ref=""M_0055341"" sort=""K"" type=""이름"">趙瑾</index>, 進香于殯殿。 "
kha_10011006_003,대간에서 이합 부자를 먼 땅으로 유배시키기를 청하였으나 윤허치 않다,1468-11-06L0,"대간(臺諫)에서 아뢰기를, "" 이합(李㝓) 과 이내(李徠) 등을 다만 양근(楊根) 에 유배(流配)하였는데, 양근(楊根) 은 서울[京城]에 가까운 땅이니, 청컨대 먼 땅으로 옮겨 안치(安置)하소서. 또 합(㝓) 의 아들이 하나가 아닌데, 그 아비가 죄를 얻어서 외방(外方)에 있는데도 그 아들이 버젓이 관직에 있고, 조정(朝廷)의 반열(班列)에 줄지어 서는 것은 심히 불가(不可)합니다. 청컨대 모두 외방에 유배하소서. 또 능지 처참(凌遲處斬)한 사람들의 족친(族親)도 모두 율(律)에 의하여 연좌(緣坐)하였는데, 오로지 민발(閔發) 만을 유배하였으니, 신 등은 또한 불가하다고 생각합니다."" 하니, 임금이 말하기를, ""나도 이것을 이미 익히 헤아렸으니, 다시 말하지 말라."" 하였다.","○臺諫啓曰: ""<index num=""0370172_0"" ref=""M_0000722"" sort=""K"" type=""이름"">㝓</index>、<index num=""0370173_0"" ref=""M_0008423"" sort=""K"" type=""이름"">徠</index>等, 只配<index num=""0370174_0"" sort=""K"" type=""지명"">楊根</index>, <index num=""0370175_0"" sort=""K"" type=""지명"">楊根</index>密近京城, 請移置遠地。 且<index num=""0370176_0"" ref=""M_0000722"" sort=""K"" type=""이름"">㝓</index>之子非一, 其父得罪流外, 而其子靦然在職, 列於朝行, 甚不可。 請竝流于外, 且凌遲人族親, 皆依律緣坐, 而獨<index num=""0370177_0"" ref=""M_0046351"" sort=""K"" type=""이름"">閔發</index>發配, 臣等亦謂不可。"" 上曰: ""吾計之已熟, 勿復言。"" "
kha_10011005_001,불사를 집사한 사람들에게 논상하고자 하니 권감이 정지할 것을 청하다,1468-11-05L0,"충청도 관찰사(忠淸道觀察使) 안철손(安哲孫) 이 빈전(殯殿)에 향(香)을 올렸다. 졸(卒)한 평원 대군(平原大君)  이임(李琳) 의 부인 홍씨(洪氏) 도 또 향(香)을 올렸다. 임금이 불사(佛事)를 집사(執事)한 사람들에게 논상(論賞)하고자 하여, 승정원(承政院)으로 하여금 의논하여 아뢰게 하였다. 도승지(都承旨) 권감(權瑊) 이 아뢰기를, ""복로(服勞)하여 분주한 것이 신자(臣子)의 직분 가운데 일인데, 만약 반드시 공(功)을 논한다면 마땅히 자급(資級)으로 해야 합니다. 그러나 지금 백관(百官)의 품계(品階)를 올리라는 명이 있으니, 거듭 줄 수는 없습니다. 청컨대 이를 정지(停止)하소서."" 하니, 임금이 여러 원상(院相)에게 물었다. 최항(崔恒) 이 대답하기를, "" 권감 의 말이 매우 합당합니다."" 하니, 임금이 그대로 따랐다.","○辛酉/<index num=""0370151_0"" sort=""K"" type=""지명"">忠淸道</index>觀察使<index num=""0370152_0"" ref=""M_0003340"" sort=""K"" type=""이름"">安哲孫</index>, 進香于殯殿。 卒<index num=""0370153_0"" ref=""M_0009850"" sort=""K"" type=""이름"">平原大君</index>               <index num=""0370154_0"" ref=""M_0009850"" sort=""K"" type=""이름"">琳</index>夫人<index num=""0370155_0"" sort=""K"" type=""이름"">洪氏</index>, 又進香。 上欲論賞佛事執事之人, 令承政院議啓。 都承旨<index num=""0370156_0"" ref=""M_0000097"" sort=""K"" type=""이름"">權瑊</index>啓曰: ""服勞奔走, 臣子分內事也, 若必論功, 當以資級。 然今有百官進階之命, 不可疊授。 請停之。"" 上問諸院相。 <index num=""0370157_0"" ref=""M_0058307"" sort=""K"" type=""이름"">崔恒</index>對曰: ""<index num=""0370158_0"" ref=""M_0000097"" sort=""K"" type=""이름"">瑊</index>之言甚當。"" 從之。 "
kha_10011005_002,내수사에 명하여 환관 김결에게 갱미와 황두를 주다,1468-11-05L0,임금이 내수사(內需司)에 명하여 환관(宦官) 김결(金潔) 에게 갱미(粳米) 7석(石)과 황두(黃豆) 3석(石)을 주었다.,"○命內需司, 賜宦官<index num=""0370159_0"" ref=""M_0062402"" sort=""K"" type=""이름"">金潔</index>粳米七石、黃豆三石。 "
kha_10011006_004,무뢰한 승도들이 부정하게 이익을 취하는 것을 듣고 고발하게 하다,1468-11-06L0,"승도(僧徒)들이 값을 줄여서 소[牛]를 사가지고 와서 서울에서 팔거나 재살(宰殺)하여 이익을 취하고, 또 어장(漁場)의 어선(漁船)들을 주장하여 이익만을 추구한다는 말을 임금이 듣고, 드디어 고령군(高靈君)  신숙주(申叔舟) ·도승지(都承旨) 권감(權瑊) 과 더불어 금제(禁制)할 조령(條令)을 의논하고, 예조(禮曹)에 전지(傳旨)하고, 여러 도(道)의 관찰사(觀察使)에게 아울러 유시(諭示)하기를, ""근래에 무뢰(無賴)한 승도(僧徒)들이 값을 줄여서 양계(兩界)와 강원도(江原道) · 황해도(黃海道) 등의 도(道)에서 소를 사서, 값을 붙여서 경시(京市) 193) 에 팔거나, 전(轉)하여 서로 도살(屠殺)하여 농민들로 하여금 소가 부족하게 하며, 어장(漁場)의 어선들을 승(僧)들이 실제로 주장하여 침어(侵漁)하고 모리(謀利)하니, 오로지 백성들에게만 폐를 끼칠 뿐만 아니라, 본래 경계에도 크게 어긋나는 것이다. 지금부터 소재지 여러 고을과 지나가는 참역(站驛)의 백성과 아전(衙前)으로서 능히 체포하여 고발하는 자는, 곧 얻는 우척(牛隻)이나 어리(漁利)를 줄 것이며, 승도(僧徒)들은 율(律)에 의하여 논죄(論罪)하고 환속(還俗)시키며, 당차(當差)는 아울러 죄를 줄 것이다. 본 고을에 관리와 정장(正長)과 소의 주인이 이익을 같이 나눈 사람 가운데 만약 사실대로 고하지 아니하는 자는 그 죄로써 죄를 줄 것이며, 또 이것을 핑계삼아서 승인(僧人)들을 침학(侵虐)하는 자가 있으면 역시 죄를 받을 것이다."" 하였다.","○上聞僧徒減價買牛, 來賣京中, 宰殺取利, 且於漁場漁舶, 主張專利, 遂與<index num=""0370178_0"" ref=""M_0003129"" sort=""K"" type=""이름"">高靈君</index>               <index num=""0370179_0"" ref=""M_0003129"" sort=""K"" type=""이름"">申叔舟</index>、都承旨<index num=""0370180_0"" ref=""M_0000097"" sort=""K"" type=""이름"">權瑊</index>, 議禁制條令。 傳旨于禮曹, 幷諭諸道觀察使曰: ""近來無賴僧徒, 減價買牛於兩界及<index num=""0370181_0"" sort=""K"" type=""지명"">江原</index>、<index num=""0370182_0"" sort=""K"" type=""지명"">黃海</index>等道, 增價賣諸京市, 轉相屠殺, 使農者乏牛; 漁場漁舶, 僧實主張, 侵漁謀利。 非徒貽弊於民, 大乖本戒。 自今所在諸邑, 及所經站驛民吏, 能捕告者, 卽以所得牛隻漁利給之, 僧徒依律論罪還俗, 當差幷罪。 本邑官吏正長, 及牛主同利之人, 如有告不以實者, 以其罪罪之。 又有憑此, 侵虐僧人者, 亦抵罪。"" "
kha_10011007_001,포로가 되었다가 도망한 의주인 유득길이 왕래한 전말을 조목별로 대답하다,1468-11-07L0,"피로(被擄)되었다가 도망하여 온 의주(義州) 사람 유득길(劉得吉) 이 오니, 임금이 승정원(承政院)에 명하여, 그 왕래한 전말을 물어보았다. 유득길 이 조목별로 대답하기를, ""1. 신이 의주(義州) 에 살다가 지난 신사년 194) 에 건주위(建州衛)                     야인(野人) 이고치(李古赤) 등 80여 명의 군사에게 사로잡혀 갔는데, 10일 만에 바야흐로 수수후(愁愁厚) 에 사는 동답마치(佟答馬赤) 의 집에 이르러 노예가 되었습니다. 금년 7월 18일에 산에 들어가 인삼을 캐다가, 이로 인하여 도망하여 요동(遼東)으로 갔습니다. 1. 동답마치(佟答馬赤) 의 추장(酋長)은 충상(充尙) 인데, 금년에 휘하(麾下) 5백 20인을 거느리고 명(明)나라에 입조(入朝)하였다가, 모두 죽었고 살아남은 자는 겨우 50여 인입니다. 1. 지난해에 명(明)나라의 군사와 우리 나라의 군사가 협공(夾攻)한 뒤에, 야인(野人)들은 우리 나라 군사가 재차 올까봐 두려워하여 모두 산에 올라가서 생업(生業)에 안정할 수가 없었고, 이로 인하여 빈한(貧寒)하고 잔열(孱劣)하여 보복할 뜻이 없습니다. 1. 충상(充尙) 의 아우 충야(充也) 가 대신하여 추장(酋長)이 되었습니다. 1. 야인(野人)은 중국 쇠뿔[牛角]과 본토(本土)의 쇠뿔로써 활을 만드는데, 다만 그 체재가 우리 나라의 활과 비교하여 조금 크며, 줄은 가죽을 사용하며, 전촉(箭鏃)은 명(明)나라의 철(鐵)을 무역하여 스스로 만드는데, 그 제도는 우리 나라의 서보자전(西甫子箭) 195) 과 같습니다. 1. 지난해에 우리 나라 군사가 이만주(李滿住) 부자(父子)를 공격하여 죽이자, 온 부족(部族)이 놀라고 두려워합니다. 1. 매양 도둑질할 때는 화라온 올적합(火剌溫兀狄哈) 의 보을가토(甫乙可土) · 보을가대(甫乙可大) 와 건주위(建州衛)의 나하(羅夏) · 이고치(李古赤) 등과 더불어 군사를 연합합니다. 1. 동타마치(佟他麻赤) 의 집은 동쪽으로 이만주(李滿住) 부락(部落)과 거리가 3일 노정(路程)이고, 북쪽으로 화라온 올적합(火剌溫兀狄哈) 지방과 거리가 5일 노정이고 남쪽으로 의주(義州) 와 거리가 10일 노정이고, 서남쪽으로 요동(遼東)과 거리가 6일 노정입니다."" 하였다.","○癸亥/被擄逃來<index num=""0370185_0"" sort=""K"" type=""지명"">義州</index>人<index num=""0370186_0"" ref=""M_0038147"" sort=""K"" type=""이름"">劉得吉</index>來, 命承政院, 問其往來本末。 <index num=""0370187_0"" ref=""M_0038147"" sort=""K"" type=""이름"">得吉</index>條對曰: ""一, 臣居<index num=""0370188_0"" sort=""K"" type=""지명"">義州</index>, 去辛巳年被<index num=""0370189_0"" sort=""M"" type=""지명"">建州衛</index>               <index num=""0370190_0"" sort=""M"" type=""지명"">野人</index>               <index num=""0370191_0"" sort=""M"" type=""이름"">李古赤</index>等八十餘兵搶去, 十日方到<index num=""0370192_0"" sort=""M"" type=""지명"">愁愁厚</index>住<index num=""0370193_0"" sort=""M"" type=""이름"">佟答馬赤</index>家爲奴。 本年七月十八日, 入山採人參, 因而逃往<index num=""0370194_0"" sort=""M"" type=""지명"">遼東</index>。 一, <index num=""0370195_0"" sort=""M"" type=""이름"">答馬赤</index>酋長<index num=""0370196_0"" sort=""M"" type=""이름"">充尙</index>, 今年率麾下五百二十人, 入朝<index num=""0370197_0"" sort=""K"" type=""지명"">大明</index>, 盡殺之, 存者纔五十餘人。 一, 去年<index num=""0370198_0"" sort=""K"" type=""지명"">大明</index>兵, 與我軍夾攻後, <index num=""0370199_0"" sort=""M"" type=""지명"">野人</index>等恐我軍再至, 皆登山不得安業, 因此貧劣, 無報復之志。 一, <index num=""0370200_0"" sort=""M"" type=""이름"">充尙</index>弟<index num=""0370201_0"" sort=""M"" type=""이름"">充也</index>, 代爲酋長。 一, <index num=""0370202_0"" sort=""M"" type=""지명"">野人</index>以唐牛角, 或以本土牛角自造弓, 但其體, 視我國弓差大。 絃用皮, 箭鏃貿<index num=""0370203_0"" sort=""K"" type=""지명"">大明</index>鐵自造, 其制與我國西甫子箭同。 一, 去年我國軍, 攻殺<index num=""0370204_0"" sort=""M"" type=""이름"">李滿住</index>父子, 擧部驚駭。 一, 每作賊時, 與<index num=""0370205_0"" sort=""M"" type=""지명"">火剌溫兀狄哈</index>               <index num=""0370206_0"" sort=""M"" type=""이름"">甫乙可土</index>、<index num=""0370207_0"" sort=""M"" type=""이름"">甫乙可大</index>, 及<index num=""0370208_0"" sort=""M"" type=""지명"">建州衛</index>               <index num=""0370209_0"" sort=""M"" type=""이름"">羅夏</index>、<index num=""0370210_0"" sort=""M"" type=""이름"">李古赤</index>等連兵。 一, <index num=""0370211_0"" sort=""M"" type=""이름"">他麻赤</index>家, 東距<index num=""0370212_0"" sort=""M"" type=""이름"">李滿住</index>部落三日程, 北距<index num=""0370213_0"" sort=""M"" type=""지명"">火剌溫兀狄哈</index>地面五日程, 南距<index num=""0370214_0"" sort=""K"" type=""지명"">義州</index>十日程, 西南距<index num=""0370215_0"" sort=""M"" type=""지명"">遼東</index>六日程。"" "
kha_10011007_002,한계희·임원준·유자광·홍응·홍상 등에게 관작을 제수하다,1468-11-07L0," 한계희(韓繼禧) 를 서평군(西平君) 으로, 임원준(任元濬) 을 겸 의금부 판사(兼義禁府判事)로, 유자광(柳子光) 을 무령군(武靈君) 으로, 홍응(洪應) 을 겸 경연 지사(兼經筵知事) 춘추관 동지사(春秋館同知事)로, 홍상(洪常) 을 당양군(唐陽君) 으로, 안중경(安仲敬) 을 원성군(原城君) 으로, 이연(李衍) 을 금산군(金山君) 으로, 이말생(李末生) 을 도평군(桃平君) 으로, 이청(李倩) 을 천읍군(川邑君) 으로, 이선생(李善生) 을 무림군(茂林君) 으로, 이창(李昌) 을 수성군(壽城君) 으로 삼았다.","○以<index num=""0370216_0"" ref=""M_0006425"" sort=""K"" type=""이름"">韓繼禧</index>爲<index num=""0370217_0"" ref=""M_0006425"" sort=""K"" type=""이름"">西平君</index>, <index num=""0370218_0"" ref=""M_0005603"" sort=""K"" type=""이름"">任元濬</index>兼義禁府判事, <index num=""0370219_0"" ref=""M_0003702"" sort=""K"" type=""이름"">柳子光</index>               <index num=""0370220_0"" ref=""M_0003702"" sort=""K"" type=""이름"">武靈君</index>, <index num=""0370221_0"" ref=""M_0061186"" sort=""K"" type=""이름"">洪應</index>兼經筵知事春秋館同知事, <index num=""0370222_0"" ref=""M_0060955"" sort=""K"" type=""이름"">洪常</index>               <index num=""0370223_0"" ref=""M_0060955"" sort=""K"" type=""이름"">唐陽君</index>, <index num=""0370224_0"" ref=""M_0050049"" sort=""K"" type=""이름"">安仲敬</index>               <index num=""0370225_0"" ref=""M_0050049"" sort=""K"" type=""이름"">原城君</index>, <index num=""0370226_0"" ref=""M_0010885"" sort=""K"" type=""이름"">衍</index>               <index num=""0370227_0"" ref=""M_0010885"" sort=""K"" type=""이름"">金山君</index>, <index num=""0370228_0"" ref=""M_0009540"" sort=""K"" type=""이름"">末生</index>               <index num=""0370229_0"" ref=""M_0009540"" sort=""K"" type=""이름"">桃平君</index>, <index num=""0370230_0"" ref=""M_0043840"" sort=""K"" type=""이름"">倩</index>               <index num=""0370231_0"" ref=""M_0043840"" sort=""K"" type=""이름"">川邑君</index>, <index num=""0370232_0"" ref=""M_0041234"" sort=""K"" type=""이름"">善生</index>               <index num=""0370233_0"" ref=""M_0041234"" sort=""K"" type=""이름"">茂林君</index>, <index num=""0370234_0"" ref=""M_0009884"" sort=""K"" type=""이름"">昌</index>               <index num=""0370235_0"" ref=""M_0009884"" sort=""K"" type=""이름"">壽城君</index>。 "
kha_10011007_004,사사로이 남이와 천변을 추론한 최연원을 신문할 것을 의금부에서 청하다,1468-11-07L0,"의금부(義禁府)에서 아뢰기를, ""지금 전지(傳旨)를 받들고 최연원(崔演元) 을 국문하니, 최연원 이 공초(供招)하여 이르기를, ‘ 남이(南怡) 가 성변(星變)을 물으므로, 신이 대답하기를, 「혜성(彗星)이 원국(圓局) 196) 안으로 들어가면 우리 나라에는 해(害)가 없다.」고 하니, 남이 가 말하기를, 「혜성이 만약 나타나면, 병사(兵事)가 반드시 일어날 것이다.」라고 하였습니다. 오로지 이것만을 문답하였을 뿐입니다.’라고 하였습니다. 최연원 이 사사로이 난신(亂臣)과 더불어 천변(天變)을 추론(推論)하였으니, 반드시 그 정상(情狀)이 있을 것입니다. 청컨대 곤장을 때려 신문(訊問)하게 하소서."" 하니, 임금이 그대로 따랐다.","○義禁府啓: ""今奉傳旨, 鞫<index num=""0370237_0"" ref=""M_0057784"" sort=""K"" type=""이름"">崔演元</index>, <index num=""0370238_0"" ref=""M_0057784"" sort=""K"" type=""이름"">演元</index>供云: ‘<index num=""0370239_0"" ref=""M_0036128"" sort=""K"" type=""이름"">南怡</index>問星變, 臣答曰: 「彗星入圓局內, 於我國無害。」 <index num=""0370240_0"" ref=""M_0036128"" sort=""K"" type=""이름"">怡</index>曰: 「彗若見, 兵事必起。」 唯此問答而已。’ <index num=""0370241_0"" ref=""M_0057784"" sort=""K"" type=""이름"">演元</index>私與亂臣推論天變, 必有其情。 請杖訊。"" 從之。 "
